Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code ;Evolution 2021 vs. 2020;Nom du site de baignade;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89);;;;;;;;;
2021;Bretagne;29;FRH0229284M029776;;pas de changement;PORS TREILLEN;15/06/2015;eau côtière;-4.27316000000;47.79182000000;;;;;;;;;
2021;Bretagne;29;FRH0229284M029777;;pas de changement;LEHAN;01/01/1991;eau côtière;-4.25929000000;47.79151000000;;;;;;;;;
2021;Bretagne;29;FRH0229284M029778;;pas de changement;SKIVIDAN;01/01/1991;eau côtière;-4.24245000000;47.79247000000;;;;;;;;;
2021;Bretagne;29;FRH0229284M029779;;pas de changement;KERSAUX;01/01/1991;eau côtière;-4.22990000000;47.79331000000;;;;;;;;;
2021;Bretagne;29;FRH0229287M029210;;pas de changement;KEREMMA;01/01/1992;eau côtière;-4.27175000000;48.64964000000;;;;;;;;;
2021;Bretagne;29;FRH0229292M029759;;pas de changement;KERMABEC;01/01/1991;eau côtière;-4.36158000000;47.88085000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029892;;pas de changement;STEIRGRECH;01/01/1992;eau côtière;-3.88777000000;47.84906000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029894;;pas de changement;POULDOHAN;01/01/1992;eau côtière;-3.89957000000;47.84173000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029895;;pas de changement;LOC'H ROZ;14/06/2010;eau côtière;-3.90240000000;47.83876000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029898;;pas de changement;PENDRUC-KERLAEREN;01/01/1992;eau côtière;-3.89432000000;47.83296000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029900;;pas de changement;KERDALLE-KERANNOUAT-KEROUINI;01/01/1992;eau côtière;-3.87957000000;47.82111000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029902;;pas de changement;PENLOC'H;01/01/1992;eau côtière;-3.85369000000;47.80304000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029904;;pas de changement;LA BALEINE;01/01/1992;eau côtière;-3.85083000000;47.79763000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029906;;pas de changement;TRESCAO;01/01/1991;eau côtière;-3.83834000000;47.79685000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029908;;pas de changement;DON;14/06/2010;eau côtière;-3.83059000000;47.79610000000;;;;;;;;;
2021;Bretagne;29;FRH0229293M029910;;pas de changement;KERSIDAN;01/01/1991;eau côtière;-3.82121000000;47.79662000000;;;;;;;;;
2021;Bretagne;29;FRH0229298M029757;;pas de changement;KERBINIGOU;15/07/2011;eau côtière;-4.37186000000;47.89992000000;;;;;;;;;
2021;Bretagne;35;FRH0335013D035888;;baignade nouvellement identifiée;L'ILE AUX PIES;15/06/2021;rivière;-2.11700000000;47.71200000000;;;;;;;;;
2021;Bretagne;35;FRH0335041D035037;;pas de changement;VALLEE DE L'ISE;01/01/1995;lac;-1.53680000000;47.95367000000;;;;;;;;;
2021;Bretagne;35;FRH0335049M035245;;pas de changement;ABRI DES FLOTS;01/01/1991;eau côtière;-1.84689000000;48.67510000000;;;;;;;;;
2021;Bretagne;35;FRH0335049M035260;;pas de changement;PORT BRIAC;01/01/1991;eau côtière;-1.84629000000;48.68996000000;;;;;;;;;
2021;Bretagne;35;FRH0335049M035275;;pas de changement;PORT PICAN;01/01/1991;eau côtière;-1.84883000000;48.69470000000;;;;;;;;;
2021;Bretagne;35;FRH0335049M035290;;pas de changement;PORT MER;01/01/1991;eau côtière;-1.84950000000;48.70112000000;;;;;;;;;
2021;Bretagne;35;FRH0335049M035305;;pas de changement;LE SAUSSAY;01/01/1991;eau côtière;-1.86247000000;48.70001000000;;;;;;;;;
2021;Bretagne;35;FRH0335049M035320;;pas de changement;LE VERGER;01/01/1991;eau côtière;-1.87802000000;48.69578000000;;;;;;;;;
2021;Bretagne;35;FRH0335049M035335;;pas de changement;LE PETIT PORT;01/01/1991;eau côtière;-1.88437000000;48.69703000000;;;;;;;;;
2021;Bretagne;35;FRH0335061D035050;;pas de changement;LE BARRAGE;01/01/1994;lac;-1.12335000000;48.14605000000;;;;;;;;;
2021;Bretagne;35;FRH0335093M035695;;pas de changement;LE PRIEURE;01/01/1991;eau côtière;-2.05245000000;48.62529000000;;;;;;;;;
2021;Bretagne;35;FRH0335093M035710;;pas de changement;L'ECLUSE;01/01/1991;eau côtière;-2.05453000000;48.63625000000;;;;;;;;;
2021;Bretagne;35;FRH0335093M035725;;pas de changement;PORT RIOU;01/01/1991;eau côtière;-2.06464000000;48.63913000000;;;;;;;;;
2021;Bretagne;35;FRH0335093M035740;;pas de changement;ST ENOGAT;01/01/1991;eau côtière;-2.06826000000;48.63873000000;;;;;;;;;
2021;Bretagne;35;FRH0335093M035755;;pas de changement;PORT BLANC;01/01/1991;eau côtière;-2.08122000000;48.63656000000;;;;;;;;;
2021;Bretagne;35;FRH0335097D035085;;pas de changement;PLAN D'EAU DE LA TRAVERIE;01/01/1999;lac;-1.24886000000;47.99438000000;;;;;;;;;
2021;Bretagne;35;FRH0335110D035090;;pas de changement;ETANG DU BOULET;01/01/1991;lac;-1.63958000000;48.33864000000;;;;;;;;;
2021;Bretagne;35;FRH0335133D035120;;pas de changement;LAC DE TREMELIN;01/01/1991;lac;-2.03069000000;48.10018000000;;;;;;;;;
2021;Bretagne;35;FRH0335142D035130;;pas de changement;LE CHENEDET;01/01/1991;lac;-1.17495000000;48.39331000000;;;;;;;;;
2021;Bretagne;35;FRH0335167D035160;;pas de changement;LA FORGE;01/01/1991;lac;-1.31566000000;47.83460000000;;;;;;;;;
2021;Bretagne;35;FRH0335181M035650;;pas de changement;GREVE DE GAREL;01/01/1991;eau côtière;-1.99925000000;48.57654000000;;;;;;;;;
2021;Bretagne;35;FRH0335217D035172;;pas de changement;PLAN D'EAU COMMUNAL;01/01/1991;lac;-1.03797000000;48.03364000000;;;;;;;;;
2021;Bretagne;35;FRH0335238D035180;;pas de changement;APIGNE;01/01/1991;lac;-1.74195000000;48.09745000000;;;;;;;;;
2021;Bretagne;35;FRH0335255M035200;;pas de changement;L'EPI;01/01/1991;eau côtière;-1.84997000000;48.62056000000;;;;;;;;;
2021;Bretagne;35;FRH0335256M035815;;pas de changement;LONGCHAMP OUEST;01/01/1991;eau côtière;-2.12549000000;48.63508000000;;;;;;;;;
2021;Bretagne;35;FRH0335256M035830;;pas de changement;PORT HUE;01/01/1991;eau côtière;-2.14085000000;48.63197000000;;;;;;;;;
2021;Bretagne;35;FRH0335256M035845;;pas de changement;LE PERRON;01/01/1991;eau côtière;-2.15134000000;48.62899000000;;;;;;;;;
2021;Bretagne;35;FRH0335256M035860;;pas de changement;LA PETITE SALINETTE;01/01/1991;eau côtière;-2.14554000000;48.62642000000;;;;;;;;;
2021;Bretagne;35;FRH0335256M035875;;pas de changement;LA SALINETTE;01/01/1991;eau côtière;-2.14341000000;48.62509000000;;;;;;;;;
2021;Bretagne;35;FRH0335256M035890;;pas de changement;LE BECHET;01/01/1991;eau côtière;-2.14003000000;48.62531000000;;;;;;;;;
2021;Bretagne;35;FRH0335263M035365;;pas de changement;ANSE DUGUESCLIN;01/01/1991;eau côtière;-1.89552000000;48.69348000000;;;;;;;;;
2021;Bretagne;35;FRH0335263M035380;;pas de changement;LA MARETTE (PLAGE DU PORT);01/01/1991;eau côtière;-1.93185000000;48.69366000000;;;;;;;;;
2021;Bretagne;35;FRH0335263M035395;;pas de changement;LES CHEVRETS;01/01/1991;eau côtière;-1.95242000000;48.69173000000;;;;;;;;;
2021;Bretagne;35;FRH0335284D035605;;pas de changement;LE VALION;01/01/1991;eau de transition;-1.98244000000;48.59387000000;;;;;;;;;
2021;Bretagne;35;FRH0335287M035770;;pas de changement;LA FOURBERIE;01/01/1991;eau côtière;-2.08600000000;48.63497000000;;;;;;;;;
2021;Bretagne;35;FRH0335287M035775;;pas de changement;LA FOSSE AUX VAULTS;01/01/2002;eau côtière;-2.09439000000;48.63398000000;;;;;;;;;
2021;Bretagne;35;FRH0335287M035785;;pas de changement;LA GRANDE PLAGE;01/01/1991;eau côtière;-2.11055000000;48.63792000000;;;;;;;;;
2021;Bretagne;35;FRH0335287M035800;;pas de changement;LONGCHAMP EST;01/01/1991;eau côtière;-2.11804000000;48.63765000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035410;;pas de changement;ROTHENEUF;01/01/1991;eau côtière;-1.96292000000;48.68221000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035425;;pas de changement;LE VAL;01/01/1991;eau côtière;-1.97324000000;48.68359000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035440;;pas de changement;LA VARDE;01/01/1991;eau côtière;-1.98589000000;48.68157000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035455;;pas de changement;LE PONT;01/01/1991;eau côtière;-1.98279000000;48.67605000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035460;;pas de changement;LE MINIHIC;14/06/2010;eau côtière;-1.98649000000;48.66833000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035470;;pas de changement;ROCHEBONNE;01/01/1991;eau côtière;-1.99055000000;48.66355000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035480;;pas de changement;LA HOGUETTE;14/06/2010;eau côtière;-1.99888000000;48.65948000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035490;;pas de changement;LE SILLON;01/01/1991;eau côtière;-2.00030000000;48.65858000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035515;;pas de changement;L'EVENTAIL;01/01/1991;eau côtière;-2.02255000000;48.65230000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035530;;pas de changement;BON SECOURS;01/01/1995;eau côtière;-2.02943000000;48.64845000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035545;;pas de changement;LE MOLE;01/01/1995;eau côtière;-2.02843000000;48.64603000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035550;;pas de changement;LES BAS SABLONS;01/01/1995;eau côtière;-2.02059000000;48.63752000000;;;;;;;;;
2021;Bretagne;35;FRH0335288M035575;;pas de changement;LES CORBIERES;01/01/1991;eau côtière;-2.02006000000;48.63129000000;;;;;;;;;
2021;Bretagne;35;FRH0335299M035215;;pas de changement;PLAGE DE PORCON;01/01/1991;eau côtière;-1.86835000000;48.65236000000;;;;;;;;;
2021;Bretagne;35;FRH0335352D035230;;pas de changement;PLAN D'EAU DES PATURIAUX;01/01/1997;lac;-1.61273000000;48.04099000000;;;;;;;;;
2021;Bretagne;35;FRH0335358D035635;;pas de changement;LE VIGNEUX;01/01/1991;eau de transition;-1.96450000000;48.54441000000;;;;;;;;;
2021;Bretagne;56;FRH0456002M056505;;pas de changement;TREHERVE;01/01/1991;eau côtière;-2.54327000000;47.52326000000;;;;;;;;;
2021;Bretagne;56;FRH0456002M056510;;pas de changement;CROMENACH;01/01/1991;eau côtière;-2.52385000000;47.52494000000;;;;;;;;;
2021;Bretagne;56;FRH0456002M056515;;pas de changement;BETAHON;01/01/1991;eau côtière;-2.51356000000;47.52569000000;;;;;;;;;
2021;Bretagne;56;FRH0456003M056350;;pas de changement;LA CARRIERE;01/01/1991;eau côtière;-2.82776000000;47.61586000000;;;;;;;;;
2021;Bretagne;56;FRH0456003M056355;;pas de changement;KERBILOUET;01/01/1991;eau côtière;-2.81274000000;47.62225000000;;;;;;;;;
2021;Bretagne;56;FRH0456003M056360;;pas de changement;PENBOCH;01/01/1991;eau côtière;-2.80519000000;47.62074000000;;;;;;;;;
2021;Bretagne;56;FRH0456005M056399;;pas de changement;LES TROIS FONTAINES;01/01/2007;eau côtière;-2.90472000000;47.55933000000;;;;;;;;;
2021;Bretagne;56;FRH0456005M056400;;pas de changement;TRENO;01/01/1991;eau côtière;-2.91006000000;47.55676000000;;;;;;;;;
2021;Bretagne;56;FRH0456005M056405;;pas de changement;PORT LEEN;01/01/1991;eau côtière;-2.90830000000;47.54992000000;;;;;;;;;
2021;Bretagne;56;FRH0456005M056410;;pas de changement;PORT NAVALO;01/01/1991;eau côtière;-2.91396000000;47.54573000000;;;;;;;;;
2021;Bretagne;56;FRH0456005M056415;;pas de changement;PORT SABLE;01/01/1991;eau côtière;-2.90836000000;47.54236000000;;;;;;;;;
2021;Bretagne;56;FRH0456005M056420;;pas de changement;LE FOGEO;01/01/1991;eau côtière;-2.89429000000;47.53818000000;;;;;;;;;
2021;Bretagne;56;FRH0456005M056425;;pas de changement;KERJOUANNO;01/01/1991;eau côtière;-2.88141000000;47.53615000000;;;;;;;;;
2021;Bretagne;56;FRH0456005M056427;;pas de changement;TUMIAC-KERVER;01/01/1991;eau côtière;-2.87607000000;47.53459000000;;;;;;;;;
2021;Bretagne;56;FRH0456008M056333;;pas de changement;SEPT ILES;01/01/1997;eau côtière;-2.92675000000;47.58574000000;;;;;;;;;
2021;Bretagne;56;FRH0456008M056334;;pas de changement;TOULINDAC;23/06/2014;eau côtière;-2.86916000000;47.59831000000;;;;;;;;;
2021;Bretagne;56;FRH0456009M056250;;pas de changement;PORT KEREL;01/01/1991;eau côtière;-3.19845000000;47.30065000000;;;;;;;;;
2021;Bretagne;56;FRH0456009M056255;;pas de changement;HERLIN;01/01/1991;eau côtière;-3.16774000000;47.30164000000;;;;;;;;;
2021;Bretagne;56;FRH0456018M056520;;pas de changement;LES BARGES;01/01/1991;eau côtière;-2.49647000000;47.51756000000;;;;;;;;;
2021;Bretagne;56;FRH0456018M056525;;pas de changement;LES GRANGES;01/01/1991;eau côtière;-2.48531000000;47.51635000000;;;;;;;;;
2021;Bretagne;56;FRH0456033D056012;;pas de changement;ETANG DU BEAUCHE;01/01/1996;lac;-2.13824000000;47.82134000000;;;;;;;;;
2021;Bretagne;56;FRH0456034M056275;;pas de changement;SAINT COLOMBAN;01/01/1991;eau côtière;-3.09803000000;47.56913000000;;;;;;;;;
2021;Bretagne;56;FRH0456034M056280;;pas de changement;TY BIHAN;01/01/1991;eau côtière;-3.09270000000;47.56522000000;;;;;;;;;
2021;Bretagne;56;FRH0456034M056285;;pas de changement;LEGENESE;01/01/1991;eau côtière;-3.08570000000;47.56649000000;;;;;;;;;
2021;Bretagne;56;FRH0456034M056290;;pas de changement;GRANDE PLAGE;01/01/1991;eau côtière;-3.07137000000;47.57139000000;;;;;;;;;
2021;Bretagne;56;FRH0456052M056490;;pas de changement;SAINT GUERIN;01/01/1991;eau côtière;-2.60435000000;47.51595000000;;;;;;;;;
2021;Bretagne;56;FRH0456052M056495;;pas de changement;LANDREZAC;01/01/1991;eau côtière;-2.56436000000;47.51491000000;;;;;;;;;
2021;Bretagne;56;FRH0456052M056500;;pas de changement;Petite plage de KERVOYAL;01/01/1991;eau côtière;-2.55292000000;47.51292000000;;;;;;;;;
2021;Bretagne;56;FRH0456052M056505;;pas de changement;GRANDE PLAGE;23/06/2014;eau côtière;-2.58315000000;47.51726000000;;;;;;;;;
2021;Bretagne;56;FRH0456054M056150;;pas de changement;KERMINIHY;01/01/1991;eau côtière;-3.20110000000;47.63312000000;;;;;;;;;
2021;Bretagne;56;FRH0456054M056153;;pas de changement;KEROURIEC;01/01/2004;eau côtière;-3.19240000000;47.62189000000;;;;;;;;;
2021;Bretagne;56;FRH0456054M056155;;pas de changement;KERHILIO;01/01/1991;eau côtière;-3.16846000000;47.61176000000;;;;;;;;;
2021;Bretagne;56;FRH0456055M056140;;pas de changement;PLAN D'EAU;01/01/1991;eau côtière;-3.20267000000;47.65362000000;;;;;;;;;
2021;Bretagne;56;FRH0456055M056145;;pas de changement;LE STANG;01/01/1991;eau côtière;-3.20469000000;47.64928000000;;;;;;;;;
2021;Bretagne;56;FRH0456062M056120;;pas de changement;GRANDE PLAGE;01/01/1991;eau côtière;-3.34988000000;47.69418000000;;;;;;;;;
2021;Bretagne;56;FRH0456062M056130;;pas de changement;ANSE DU GOEREM;01/01/1991;eau côtière;-3.35445000000;47.69639000000;;;;;;;;;
2021;Bretagne;56;FRH0456069M056085;;pas de changement;COTE D'HENO;01/01/1991;eau côtière;-3.45043000000;47.64423000000;;;;;;;;;
2021;Bretagne;56;FRH0456069M056090;;pas de changement;PORT MELITE;01/01/1991;eau côtière;-3.42876000000;47.64153000000;;;;;;;;;
2021;Bretagne;56;FRH0456069M056095;;pas de changement;SABLES ROUGES;01/01/1991;eau côtière;-3.41639000000;47.63101000000;;;;;;;;;
2021;Bretagne;56;FRH0456069M056100;;pas de changement;LOCMARIA;01/01/1991;eau côtière;-3.43726000000;47.62819000000;;;;;;;;;
2021;Bretagne;56;FRH0456078M056005;;pas de changement;LE BAS POULDU;01/01/1991;eau côtière;-3.52569000000;47.76905000000;;;;;;;;;
2021;Bretagne;56;FRH0456078M056010;;pas de changement;LA FALAISE;01/01/1991;eau côtière;-3.52502000000;47.76358000000;;;;;;;;;
2021;Bretagne;56;FRH0456078M056015;;pas de changement;LE LOCH;01/01/1991;eau côtière;-3.51518000000;47.75517000000;;;;;;;;;
2021;Bretagne;56;FRH0456078M056016;;pas de changement;CRIQUE DES AMOUREUX;01/01/1998;eau côtière;-3.51046000000;47.75005000000;;;;;;;;;
2021;Bretagne;56;FRH0456078M056017;;pas de changement;PEN ER MALO;01/01/1998;eau côtière;-3.50568000000;47.74546000000;;;;;;;;;
2021;Bretagne;56;FRH0456086M056666;;pas de changement;TREACH ER GOURED;27/06/2010;eau côtière;-2.95218000000;47.38711000000;;;;;;;;;
2021;Bretagne;56;FRH0456086M056667;;pas de changement;TREACH SALUS;27/06/2010;eau côtière;-2.95586000000;47.38111000000;;;;;;;;;
2021;Bretagne;56;FRH0456087M056390;;pas de changement;LE DREHEN;01/01/1991;eau côtière;-2.85213000000;47.59941000000;;;;;;;;;
2021;Bretagne;56;FRH0456087M056395;;pas de changement;PORT MIQUEL;01/01/1991;eau côtière;-2.84192000000;47.59727000000;;;;;;;;;
2021;Bretagne;56;FRH0456088M056385;;pas de changement;LA FALAISE;01/01/1991;eau côtière;-2.79528000000;47.60036000000;;;;;;;;;
2021;Bretagne;56;FRH0456088M056386;;pas de changement;BROUEL;23/06/2014;eau côtière;-2.81382000000;47.58364000000;;;;;;;;;
2021;Bretagne;56;FRH0456088M056387;;pas de changement;RUDEVENT;23/06/2014;eau côtière;-2.78988000000;47.59362000000;;;;;;;;;
2021;Bretagne;56;FRH0456088M056388;;pas de changement;PENERA/KEROLAN;23/06/2014;eau côtière;-2.79935000000;47.58748000000;;;;;;;;;
2021;Bretagne;56;FRH0456100D056015;;pas de changement;ETANG DE PONTIGOU;01/01/1992;lac;-3.47643000000;48.10447000000;;;;;;;;;
2021;Bretagne;56;FRH0456106M056335;;pas de changement;LOCMIQUEL;01/01/1991;eau côtière;-2.90505000000;47.58931000000;;;;;;;;;
2021;Bretagne;56;FRH0456106M056340;;pas de changement;BERCHIS;01/01/1991;eau côtière;-2.90608000000;47.58235000000;;;;;;;;;
2021;Bretagne;56;FRH0456106M056345;;pas de changement;LA FONTAINE;01/01/1991;eau côtière;-2.89574000000;47.58462000000;;;;;;;;;
2021;Bretagne;56;FRH0456107M056060;;pas de changement;ANSE DE KERGUELEN;01/01/1991;eau côtière;-3.40402000000;47.70279000000;;;;;;;;;
2021;Bretagne;56;FRH0456107M056065;;pas de changement;LOCQUELTAS;01/01/1991;eau côtière;-3.38936000000;47.70193000000;;;;;;;;;
2021;Bretagne;56;FRH0456107M056070;;pas de changement;PORT MARIA;01/01/1991;eau côtière;-3.38302000000;47.70440000000;;;;;;;;;
2021;Bretagne;56;FRH0456107M056075;;pas de changement;TOULHARS;01/01/1991;eau côtière;-3.38078000000;47.70759000000;;;;;;;;;
2021;Bretagne;56;FRH0456114M056260;;pas de changement;PORT MARIA;01/01/1991;eau côtière;-3.07653000000;47.29433000000;;;;;;;;;
2021;Bretagne;56;FRH0456114M056265;;pas de changement;PORT AN DRO;01/01/1991;eau côtière;-3.06428000000;47.30742000000;;;;;;;;;
2021;Bretagne;56;FRH0456114M056270;;pas de changement;LES GRANDS SABLES;01/01/1991;eau côtière;-3.10082000000;47.31610000000;;;;;;;;;
2021;Bretagne;56;FRH0456116M056325;;pas de changement;SAINT PIERRE;01/01/1991;eau côtière;-2.96669000000;47.55613000000;;;;;;;;;
2021;Bretagne;56;FRH0456116M056330;;pas de changement;LA FALAISE;01/01/1991;eau côtière;-2.94515000000;47.55647000000;;;;;;;;;
2021;Bretagne;56;FRH0456152M056230;;pas de changement;RAMONETTE;01/01/1991;eau côtière;-3.14932000000;47.34334000000;;;;;;;;;
2021;Bretagne;56;FRH0456152M056235;;pas de changement;CASTOUL;01/01/1991;eau côtière;-3.15645000000;47.35699000000;;;;;;;;;
2021;Bretagne;56;FRH0456152M056240;;pas de changement;PORT GUEN;20/06/2011;eau côtière;-3.14727000000;47.33351000000;;;;;;;;;
2021;Bretagne;56;FRH0456155M056532;;pas de changement;LE HALGUEN;20/06/2010;eau côtière;-2.49613000000;47.49573000000;;;;;;;;;
2021;Bretagne;56;FRH0456155M056535;;pas de changement;LE LOGUI;01/01/1991;eau côtière;-2.49973000000;47.49083000000;;;;;;;;;
2021;Bretagne;56;FRH0456155M056540;;pas de changement;LA MINE D'OR;01/01/1991;eau côtière;-2.48953000000;47.47357000000;;;;;;;;;
2021;Bretagne;56;FRH0456155M056545;;pas de changement;POUDRANTAIS;01/01/1991;eau côtière;-2.48916000000;47.46760000000;;;;;;;;;
2021;Bretagne;56;FRH0456155M056550;;pas de changement;LE MARESCLE;01/01/1991;eau côtière;-2.49374000000;47.46298000000;;;;;;;;;
2021;Bretagne;56;FRH0456155M056555;;pas de changement;LOSCOLO;01/01/1991;eau côtière;-2.49865000000;47.45677000000;;;;;;;;;
2021;Bretagne;56;FRH0456155M056557;;pas de changement;LE GOULUMER;20/06/2010;eau côtière;-2.49462000000;47.44993000000;;;;;;;;;
2021;Bretagne;56;FRH0456155M056560;;pas de changement;LE BILE;01/01/1991;eau côtière;-2.48279000000;47.44316000000;;;;;;;;;
2021;Bretagne;56;FRH0456155M056562;;pas de changement;LE PALANDRIN;20/06/2010;eau côtière;-2.46239000000;47.44881000000;;;;;;;;;
2021;Bretagne;56;FRH0456162M056020;;pas de changement;LE FORT BLOQUE;01/01/1991;eau côtière;-3.50189000000;47.73767000000;;;;;;;;;
2021;Bretagne;56;FRH0456162M056025;;pas de changement;LES KAOLINS;01/01/1991;eau côtière;-3.48966000000;47.72414000000;;;;;;;;;
2021;Bretagne;56;FRH0456162M056030;;pas de changement;LE COUREGANT;01/01/1991;eau côtière;-3.47180000000;47.71090000000;;;;;;;;;
2021;Bretagne;56;FRH0456162M056035;;pas de changement;PORT BLANC;01/01/1991;eau côtière;-3.45934000000;47.70130000000;;;;;;;;;
2021;Bretagne;56;FRH0456162M056040;;pas de changement;LE PERELLO;01/01/1991;eau côtière;-3.44412000000;47.69968000000;;;;;;;;;
2021;Bretagne;56;FRH0456162M056043;;pas de changement;PORT FONTAINE;01/01/1997;eau côtière;-3.43440000000;47.70121000000;;;;;;;;;
2021;Bretagne;56;FRH0456162M056050;;pas de changement;ANSE DU STOLE;01/01/1991;eau côtière;-3.42577000000;47.70479000000;;;;;;;;;
2021;Bretagne;56;FRH0456162M056055;;pas de changement;KERPAPE;01/01/1991;eau côtière;-3.41182000000;47.70211000000;;;;;;;;;
2021;Bretagne;56;FRH0456168M056157;;pas de changement;MENTOR;01/01/2000;eau côtière;-3.13952000000;47.57702000000;;;;;;;;;
