Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date du prélèvement;"Résultats ""entérocoques intestinaux""";"Résultats ""Escherichia coli""";Statut du prélèvement
2020;Occitanie;066;FRJ1566212M066470;2020-08-04;15;15;
2020;Occitanie;066;FRJ1566212M066470;2020-08-06;15;15;
2020;Occitanie;066;FRJ1566212M066470;2020-08-10;15;15;
2020;Occitanie;066;FRJ1566212M066470;2020-08-12;15;15;
2020;Occitanie;066;FRJ1566212M066470;2020-08-18;15;15;
2020;Occitanie;066;FRJ1566212M066470;2020-08-20;15;15;
2020;Occitanie;066;FRJ1566212M066470;2020-08-25;15;15;
2020;Occitanie;066;FRJ1566212M066470;2020-09-02;15;15;
2020;Occitanie;066;FRJ1566212M066470;2020-09-07;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-05-26;30;179;prélèvement de pré-saison
2020;Occitanie;066;FRJ1566212M066475;2020-06-17;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-06-22;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-06-30;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-07-06;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-07-08;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-07-16;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-07-21;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-07-23;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-07-27;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-07-29;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-08-04;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-08-06;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-08-10;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-08-12;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-08-18;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-08-20;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-08-25;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-09-02;15;15;
2020;Occitanie;066;FRJ1566212M066475;2020-09-07;15;30;
2020;Occitanie;066;FRJ1566227D066220;2020-06-02;15;15;prélèvement de pré-saison
2020;Occitanie;066;FRJ1566227D066220;2020-06-22;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-06-25;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-06-30;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-07-03;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-07-06;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-07-08;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-07-15;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-07-21;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-07-24;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-07-27;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-08-04;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-08-07;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-08-10;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-08-13;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-08-18;15;15;
2020;Occitanie;066;FRJ1566227D066220;2020-08-20;15;232;
2020;Occitanie;066;FRJ1566227D066220;2020-08-24;15;15;
2020;Occitanie;066;FRJ1566230D066170;2020-06-18;15;30;prélèvement de pré-saison
2020;Occitanie;066;FRJ1566230D066170;2020-07-01;30;46;
2020;Occitanie;066;FRJ1566230D066170;2020-07-07;15;15;
2020;Occitanie;066;FRJ1566230D066170;2020-07-15;15;15;
2020;Occitanie;066;FRJ1566230D066170;2020-07-22;30;330;
2020;Occitanie;066;FRJ1566230D066170;2020-07-28;15;179;
2020;Occitanie;066;FRJ1566230D066170;2020-08-03;15;77;
2020;Occitanie;066;FRJ1566230D066170;2020-08-10;15;179;
2020;Occitanie;066;FRJ1566230D066170;2020-08-18;15;61;
2020;Occitanie;066;FRJ1566230D066170;2020-08-26;46;109;
2020;Occitanie;066;FRJ1566230D066180;2020-06-18;61;110;prélèvement de pré-saison
2020;Occitanie;066;FRJ1566230D066180;2020-07-01;15;15;
2020;Occitanie;066;FRJ1566230D066180;2020-07-07;46;15;
2020;Occitanie;066;FRJ1566230D066180;2020-07-15;77;179;
2020;Occitanie;066;FRJ1566230D066180;2020-07-22;15;15;
2020;Occitanie;066;FRJ1566230D066180;2020-07-28;15;15;
2020;Occitanie;066;FRJ1566230D066180;2020-08-03;15;93;
2020;Occitanie;066;FRJ1566230D066180;2020-08-10;46;30;
2020;Occitanie;066;FRJ1566230D066180;2020-08-18;15;46;
2020;Occitanie;066;FRJ1566230D066180;2020-08-26;30;15;
2020;Occitanie;081;FRJ2781008D081022;2020-06-03;15;15;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781008D081022;2020-06-22;15;15;
2020;Occitanie;081;FRJ2781008D081022;2020-07-06;500;20801;
2020;Occitanie;081;FRJ2781008D081022;2020-07-20;15;15;
2020;Occitanie;081;FRJ2781008D081022;2020-08-03;15;15;
2020;Occitanie;081;FRJ2781008D081022;2020-08-17;15;15;
2020;Occitanie;081;FRJ2781026D081010;2020-06-16;251;1021;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781026D081010;2020-07-07;15;94;
2020;Occitanie;081;FRJ2781026D081010;2020-07-21;15;46;
2020;Occitanie;081;FRJ2781026D081010;2020-08-04;15;15;
2020;Occitanie;081;FRJ2781026D081010;2020-08-18;15;30;
2020;Occitanie;081;FRJ2781033D081001;2020-06-15;15;15;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781033D081001;2020-07-06;15;1716;
2020;Occitanie;081;FRJ2781033D081001;2020-07-20;15;15;
2020;Occitanie;081;FRJ2781033D081001;2020-08-03;15;15;
2020;Occitanie;081;FRJ2781033D081001;2020-08-17;15;15;
2020;Occitanie;081;FRJ2781064D081074;2020-06-15;30;15;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781064D081074;2020-07-06;30;15;
2020;Occitanie;081;FRJ2781064D081074;2020-07-20;15;15;
2020;Occitanie;081;FRJ2781064D081074;2020-08-03;15;15;
2020;Occitanie;081;FRJ2781064D081074;2020-08-17;30;15;
2020;Occitanie;081;FRJ2781078D081003;2020-06-15;15;15;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781078D081003;2020-07-06;15;15;
2020;Occitanie;081;FRJ2781078D081003;2020-07-20;15;15;
2020;Occitanie;081;FRJ2781078D081003;2020-08-03;15;15;
2020;Occitanie;081;FRJ2781078D081003;2020-08-17;15;15;
2020;Occitanie;081;FRJ2781163D081002;2020-06-15;30;15;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781163D081002;2020-07-06;46;61;
2020;Occitanie;081;FRJ2781163D081002;2020-07-20;77;30;
2020;Occitanie;081;FRJ2781163D081002;2020-08-03;15;30;
2020;Occitanie;081;FRJ2781163D081002;2020-08-17;15;15;
2020;Occitanie;081;FRJ2781183D081011;2020-06-16;15;15;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781183D081011;2020-07-07;15;15;
2020;Occitanie;081;FRJ2781183D081011;2020-07-21;15;15;
2020;Occitanie;081;FRJ2781183D081011;2020-08-04;15;15;
2020;Occitanie;081;FRJ2781183D081011;2020-08-18;15;15;
2020;Occitanie;081;FRJ2781193D081005;2020-06-16;15;15;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781193D081005;2020-07-07;30;15;
2020;Occitanie;081;FRJ2781193D081005;2020-07-21;750;268;prélèvement réalisé pendant une pollution à court terme
2020;Occitanie;081;FRJ2781193D081005;2020-07-24;30;30;prélèvement de recontrôle de fin de pollution à court terme
2020;Occitanie;081;FRJ2781193D081005;2020-08-04;15;15;
2020;Occitanie;081;FRJ2781193D081005;2020-08-18;15;15;
2020;Occitanie;081;FRJ2781201D081012;2020-06-15;30;110;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781201D081012;2020-07-06;94;2640;prélèvement réalisé pendant une pollution à court terme
2020;Occitanie;081;FRJ2781201D081012;2020-07-10;30;77;prélèvement de recontrôle de fin de pollution à court terme
2020;Occitanie;081;FRJ2781201D081012;2020-07-20;30;15;
2020;Occitanie;081;FRJ2781201D081012;2020-08-03;15;144;
2020;Occitanie;081;FRJ2781201D081012;2020-08-17;77;30;
2020;Occitanie;081;FRJ2781220D081022;2020-06-16;588;1120;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781220D081022;2020-07-07;15;46;
2020;Occitanie;081;FRJ2781220D081022;2020-07-21;15;110;
2020;Occitanie;081;FRJ2781220D081022;2020-08-05;15;61;
2020;Occitanie;081;FRJ2781220D081022;2020-08-18;46;213;
2020;Occitanie;081;FRJ2781225D081021;2020-06-16;327;1502;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781225D081021;2020-07-07;15;15;
2020;Occitanie;081;FRJ2781225D081021;2020-07-21;15;15;
2020;Occitanie;081;FRJ2781225D081021;2020-08-05;15;15;
2020;Occitanie;081;FRJ2781225D081021;2020-08-18;15;15;
2020;Occitanie;081;FRJ2781257D081011;2020-06-16;307;580;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781257D081011;2020-07-07;15;905;
2020;Occitanie;081;FRJ2781257D081011;2020-07-21;15;15;
2020;Occitanie;081;FRJ2781257D081011;2020-08-04;30;15;
2020;Occitanie;081;FRJ2781257D081011;2020-08-18;61;15;
2020;Occitanie;081;FRJ2781303D081007;2020-06-16;176;981;prélèvement de pré-saison
2020;Occitanie;081;FRJ2781303D081007;2020-07-07;15;668;
2020;Occitanie;081;FRJ2781303D081007;2020-07-21;110;161;
2020;Occitanie;081;FRJ2781303D081007;2020-08-04;15;15;
2020;Occitanie;081;FRJ2781303D081007;2020-08-18;61;46;
2020;Occitanie;082;FRJ2882088D082380;2020-06-17;77;140;prélèvement de pré-saison
2020;Occitanie;082;FRJ2882088D082380;2020-07-08;77;46;
2020;Occitanie;082;FRJ2882088D082380;2020-07-22;77;210;
2020;Occitanie;082;FRJ2882088D082380;2020-08-04;130;200;
2020;Occitanie;082;FRJ2882088D082380;2020-08-19;140;130;
2020;Occitanie;082;FRJ2882088D082510;2020-06-17;210;180;prélèvement de pré-saison
2020;Occitanie;082;FRJ2882088D082510;2020-07-08;94;61;
2020;Occitanie;082;FRJ2882088D082510;2020-07-22;140;250;
2020;Occitanie;082;FRJ2882088D082510;2020-08-04;140;230;
2020;Occitanie;082;FRJ2882088D082510;2020-08-19;230;460;
2020;Occitanie;082;FRJ2882090D082370;2020-06-24;390;560;prélèvement de pré-saison
2020;Occitanie;082;FRJ2882090D082370;2020-07-07;61;390;
2020;Occitanie;082;FRJ2882090D082370;2020-07-21;15;15;
2020;Occitanie;082;FRJ2882090D082370;2020-08-05;61;77;
2020;Occitanie;082;FRJ2882090D082370;2020-08-20;77;15;
2020;Occitanie;082;FRJ2882113D082050;2020-06-17;15;15;prélèvement de pré-saison
2020;Occitanie;082;FRJ2882113D082050;2020-07-07;15;15;
2020;Occitanie;082;FRJ2882113D082050;2020-07-21;15;30;
2020;Occitanie;082;FRJ2882113D082050;2020-08-05;15;15;
2020;Occitanie;082;FRJ2882113D082050;2020-08-17;15;15;
2020;Occitanie;082;FRJ2882115D082061;2020-06-17;15;93;prélèvement de pré-saison
2020;Occitanie;082;FRJ2882115D082061;2020-07-07;46;15;
2020;Occitanie;082;FRJ2882115D082061;2020-07-27;15;15;
2020;Occitanie;082;FRJ2882115D082061;2020-08-06;15;15;
2020;Occitanie;082;FRJ2882115D082061;2020-08-19;46;470;
2020;Occitanie;082;FRJ2882117D082040;2020-06-17;45;77;prélèvement de pré-saison
2020;Occitanie;082;FRJ2882117D082040;2020-07-07;15;15;
2020;Occitanie;082;FRJ2882117D082040;2020-07-20;15;30;
2020;Occitanie;082;FRJ2882117D082040;2020-08-03;15;15;
2020;Occitanie;082;FRJ2882117D082040;2020-08-17;15;15;
2020;Occitanie;082;FRJ2882137D082070;2020-06-17;140;130;prélèvement de pré-saison
2020;Occitanie;082;FRJ2882137D082070;2020-07-08;30;77;
2020;Occitanie;082;FRJ2882137D082070;2020-07-22;15;46;
2020;Occitanie;082;FRJ2882137D082070;2020-08-10;46;15;
2020;Occitanie;082;FRJ2882137D082070;2020-08-19;30;370;
2020;Pays de la Loire;044;FRG0144006M044010;2020-06-04;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144006M044010;2020-06-17;15;15;
2020;Pays de la Loire;044;FRG0144006M044010;2020-06-24;15;15;
2020;Pays de la Loire;044;FRG0144006M044010;2020-06-30;15;15;
2020;Pays de la Loire;044;FRG0144006M044010;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144006M044010;2020-07-17;15;46;
2020;Pays de la Loire;044;FRG0144006M044010;2020-07-22;15;15;
2020;Pays de la Loire;044;FRG0144006M044010;2020-07-30;15;15;
2020;Pays de la Loire;044;FRG0144006M044010;2020-08-03;30;30;
2020;Pays de la Loire;044;FRG0144006M044010;2020-08-12;15;15;
2020;Pays de la Loire;044;FRG0144006M044010;2020-08-19;127;371;
2020;Pays de la Loire;044;FRG0144006M044010;2020-08-24;15;15;
2020;Pays de la Loire;044;FRG0144006M044010;2020-09-02;30;30;
2020;Pays de la Loire;044;FRG0144006M044010;2020-09-07;15;15;
2020;Pays de la Loire;044;FRG0144006M044020;2020-06-04;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144006M044020;2020-06-23;30;15;
2020;Pays de la Loire;044;FRG0144006M044020;2020-07-02;15;15;
2020;Pays de la Loire;044;FRG0144006M044020;2020-07-07;15;15;
2020;Pays de la Loire;044;FRG0144006M044020;2020-07-22;15;15;
2020;Pays de la Loire;044;FRG0144006M044020;2020-07-29;15;15;
2020;Pays de la Loire;044;FRG0144006M044020;2020-08-04;15;15;
2020;Pays de la Loire;044;FRG0144006M044020;2020-08-24;15;15;
2020;Pays de la Loire;044;FRG0144006M044020;2020-09-07;15;30;
2020;Pays de la Loire;044;FRG0144010M044190;2020-06-03;30;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144010M044190;2020-06-22;15;15;
2020;Pays de la Loire;044;FRG0144010M044190;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144010M044190;2020-07-21;15;15;
2020;Pays de la Loire;044;FRG0144010M044190;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144010M044190;2020-08-18;161;144;
2020;Pays de la Loire;044;FRG0144010M044190;2020-08-25;15;15;
2020;Pays de la Loire;044;FRG0144010M044190;2020-09-08;15;15;
2020;Pays de la Loire;044;FRG0144010M044200;2020-06-03;61;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144010M044200;2020-06-22;30;46;
2020;Pays de la Loire;044;FRG0144010M044200;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144010M044200;2020-07-21;15;15;
2020;Pays de la Loire;044;FRG0144010M044200;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144010M044200;2020-08-18;272;15;
2020;Pays de la Loire;044;FRG0144010M044200;2020-08-25;15;15;
2020;Pays de la Loire;044;FRG0144010M044200;2020-09-08;15;15;
2020;Pays de la Loire;044;FRG0144010M044210;2020-06-03;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144010M044210;2020-06-22;15;15;
2020;Pays de la Loire;044;FRG0144010M044210;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144010M044210;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144010M044210;2020-07-21;15;15;
2020;Pays de la Loire;044;FRG0144010M044210;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144010M044210;2020-08-06;15;15;
2020;Pays de la Loire;044;FRG0144010M044210;2020-08-18;1358;215;
2020;Pays de la Loire;044;FRG0144010M044210;2020-08-25;15;15;
2020;Pays de la Loire;044;FRG0144010M044210;2020-09-08;15;15;
2020;Pays de la Loire;044;FRG0144012M044670;2020-06-02;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144012M044670;2020-06-23;15;15;
2020;Pays de la Loire;044;FRG0144012M044670;2020-07-02;30;15;
2020;Pays de la Loire;044;FRG0144012M044670;2020-07-07;15;15;
2020;Pays de la Loire;044;FRG0144012M044670;2020-07-22;15;30;
2020;Pays de la Loire;044;FRG0144012M044670;2020-07-29;15;15;
2020;Pays de la Loire;044;FRG0144012M044670;2020-08-04;15;30;
2020;Pays de la Loire;044;FRG0144012M044670;2020-08-17;15;127;
2020;Pays de la Loire;044;FRG0144012M044670;2020-08-24;61;15;
2020;Pays de la Loire;044;FRG0144012M044670;2020-09-07;15;15;
2020;Pays de la Loire;044;FRG0144012M044680;2020-06-02;15;76;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144012M044680;2020-06-23;15;15;
2020;Pays de la Loire;044;FRG0144012M044680;2020-07-02;94;30;
2020;Pays de la Loire;044;FRG0144012M044680;2020-07-07;15;15;
2020;Pays de la Loire;044;FRG0144012M044680;2020-07-22;15;15;
2020;Pays de la Loire;044;FRG0144012M044680;2020-07-29;15;30;
2020;Pays de la Loire;044;FRG0144012M044680;2020-08-04;15;15;
2020;Pays de la Loire;044;FRG0144012M044680;2020-08-17;289;828;
2020;Pays de la Loire;044;FRG0144012M044680;2020-08-24;30;15;
2020;Pays de la Loire;044;FRG0144012M044680;2020-09-07;15;15;
2020;Pays de la Loire;044;FRG0144012M044685;2020-06-02;46;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144012M044685;2020-06-23;15;15;
2020;Pays de la Loire;044;FRG0144012M044685;2020-07-02;30;15;
2020;Pays de la Loire;044;FRG0144012M044685;2020-07-07;30;15;
2020;Pays de la Loire;044;FRG0144012M044685;2020-07-22;15;15;
2020;Pays de la Loire;044;FRG0144012M044685;2020-07-29;15;15;
2020;Pays de la Loire;044;FRG0144012M044685;2020-08-04;15;15;
2020;Pays de la Loire;044;FRG0144012M044685;2020-08-17;15;15;
2020;Pays de la Loire;044;FRG0144012M044685;2020-08-24;15;15;
2020;Pays de la Loire;044;FRG0144012M044685;2020-09-07;15;15;
2020;Pays de la Loire;044;FRG0144012M044690;2020-06-02;30;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144012M044690;2020-06-23;61;94;
2020;Pays de la Loire;044;FRG0144012M044690;2020-07-02;45;30;
2020;Pays de la Loire;044;FRG0144012M044690;2020-07-07;30;15;
2020;Pays de la Loire;044;FRG0144012M044690;2020-07-22;15;15;
2020;Pays de la Loire;044;FRG0144012M044690;2020-07-29;15;15;
2020;Pays de la Loire;044;FRG0144012M044690;2020-08-04;15;46;
2020;Pays de la Loire;044;FRG0144012M044690;2020-08-17;61;15;
2020;Pays de la Loire;044;FRG0144012M044690;2020-08-24;30;15;
2020;Pays de la Loire;044;FRG0144012M044690;2020-09-07;15;15;
2020;Pays de la Loire;044;FRG0144020D044200;2020-06-04;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144020D044200;2020-06-24;15;15;
2020;Pays de la Loire;044;FRG0144020D044200;2020-06-30;15;15;
2020;Pays de la Loire;044;FRG0144020D044200;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144020D044200;2020-07-21;15;15;
2020;Pays de la Loire;044;FRG0144020D044200;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144020D044200;2020-08-05;15;30;
2020;Pays de la Loire;044;FRG0144020D044200;2020-08-19;61;61;
2020;Pays de la Loire;044;FRG0144020D044200;2020-08-26;15;15;
2020;Pays de la Loire;044;FRG0144020D044200;2020-09-09;15;15;
2020;Pays de la Loire;044;FRG0144049M044140;2020-06-03;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144049M044140;2020-06-22;15;15;
2020;Pays de la Loire;044;FRG0144049M044140;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144049M044140;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144049M044140;2020-07-21;30;15;
2020;Pays de la Loire;044;FRG0144049M044140;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144049M044140;2020-08-06;15;15;
2020;Pays de la Loire;044;FRG0144049M044140;2020-08-18;30;15;
2020;Pays de la Loire;044;FRG0144049M044140;2020-08-25;15;15;
2020;Pays de la Loire;044;FRG0144049M044140;2020-09-08;15;15;
2020;Pays de la Loire;044;FRG0144049M044150;2020-06-03;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144049M044150;2020-06-22;46;15;
2020;Pays de la Loire;044;FRG0144049M044150;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144049M044150;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144049M044150;2020-07-21;15;15;
2020;Pays de la Loire;044;FRG0144049M044150;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144049M044150;2020-08-06;15;15;
2020;Pays de la Loire;044;FRG0144049M044150;2020-08-18;1295;461;
2020;Pays de la Loire;044;FRG0144049M044150;2020-08-25;15;15;
2020;Pays de la Loire;044;FRG0144049M044150;2020-09-08;15;15;
2020;Pays de la Loire;044;FRG0144049M044160;2020-06-03;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144049M044160;2020-06-22;15;15;
2020;Pays de la Loire;044;FRG0144049M044160;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144049M044160;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144049M044160;2020-07-21;15;15;
2020;Pays de la Loire;044;FRG0144049M044160;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144049M044160;2020-08-06;15;15;
2020;Pays de la Loire;044;FRG0144049M044160;2020-08-18;77;110;
2020;Pays de la Loire;044;FRG0144049M044160;2020-08-25;15;15;
2020;Pays de la Loire;044;FRG0144049M044160;2020-09-08;15;15;
2020;Pays de la Loire;044;FRG0144049M044170;2020-06-03;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144049M044170;2020-06-22;30;15;
2020;Pays de la Loire;044;FRG0144049M044170;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144049M044170;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144049M044170;2020-07-21;15;30;
2020;Pays de la Loire;044;FRG0144049M044170;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144049M044170;2020-08-06;30;61;
2020;Pays de la Loire;044;FRG0144049M044170;2020-08-18;393;215;
2020;Pays de la Loire;044;FRG0144049M044170;2020-08-25;15;15;
2020;Pays de la Loire;044;FRG0144049M044180;2020-06-03;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144049M044180;2020-06-22;15;61;
2020;Pays de la Loire;044;FRG0144049M044180;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144049M044180;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144049M044180;2020-07-21;15;15;
2020;Pays de la Loire;044;FRG0144049M044180;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144049M044180;2020-08-06;15;15;
2020;Pays de la Loire;044;FRG0144049M044180;2020-08-18;742;270;
2020;Pays de la Loire;044;FRG0144049M044180;2020-08-25;15;46;
2020;Pays de la Loire;044;FRG0144049M044180;2020-09-08;15;15;
2020;Pays de la Loire;044;FRG0144055M044240;2020-06-03;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144055M044240;2020-06-22;251;504;
2020;Pays de la Loire;044;FRG0144055M044240;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144055M044240;2020-07-08;30;15;
2020;Pays de la Loire;044;FRG0144055M044240;2020-07-21;15;109;
2020;Pays de la Loire;044;FRG0144055M044240;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144055M044240;2020-08-06;15;110;
2020;Pays de la Loire;044;FRG0144055M044240;2020-08-18;30;61;
2020;Pays de la Loire;044;FRG0144055M044240;2020-08-25;15;15;
2020;Pays de la Loire;044;FRG0144055M044240;2020-09-08;15;15;
2020;Pays de la Loire;044;FRG0144055M044250;2020-06-03;46;110;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144055M044250;2020-06-22;15;15;
2020;Pays de la Loire;044;FRG0144055M044250;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144055M044250;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144055M044250;2020-07-21;15;15;
2020;Pays de la Loire;044;FRG0144055M044250;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144055M044250;2020-08-06;15;15;
2020;Pays de la Loire;044;FRG0144055M044250;2020-08-18;175;415;
2020;Pays de la Loire;044;FRG0144055M044250;2020-08-25;30;30;
2020;Pays de la Loire;044;FRG0144055M044250;2020-09-08;15;46;
2020;Pays de la Loire;044;FRG0144055M044260;2020-06-03;15;30;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144055M044260;2020-06-22;15;30;
2020;Pays de la Loire;044;FRG0144055M044260;2020-07-01;15;15;
2020;Pays de la Loire;044;FRG0144055M044260;2020-07-08;15;15;
2020;Pays de la Loire;044;FRG0144055M044260;2020-07-21;15;15;
2020;Pays de la Loire;044;FRG0144055M044260;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144055M044260;2020-08-06;15;15;
2020;Pays de la Loire;044;FRG0144055M044260;2020-08-18;30;15;
2020;Pays de la Loire;044;FRG0144055M044260;2020-08-25;15;30;
2020;Pays de la Loire;044;FRG0144055M044260;2020-09-08;15;15;
2020;Pays de la Loire;044;FRG0144057D044020;2020-06-18;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144057D044020;2020-07-09;94;46;
2020;Pays de la Loire;044;FRG0144057D044020;2020-07-20;30;77;
2020;Pays de la Loire;044;FRG0144057D044020;2020-08-05;15;15;
2020;Pays de la Loire;044;FRG0144057D044020;2020-08-26;15;15;
2020;Pays de la Loire;044;FRG0144077D044030;2020-06-18;15;77;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144077D044030;2020-07-09;15;15;
2020;Pays de la Loire;044;FRG0144077D044030;2020-07-20;15;77;
2020;Pays de la Loire;044;FRG0144077D044030;2020-08-05;15;15;
2020;Pays de la Loire;044;FRG0144077D044030;2020-08-26;209;705;
2020;Pays de la Loire;044;FRG0144096D044100;2020-06-18;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144096D044100;2020-06-30;46;15;
2020;Pays de la Loire;044;FRG0144096D044100;2020-07-09;46;15;
2020;Pays de la Loire;044;FRG0144096D044100;2020-07-16;15;15;
2020;Pays de la Loire;044;FRG0144096D044100;2020-07-20;15;46;
2020;Pays de la Loire;044;FRG0144096D044100;2020-07-28;15;15;
2020;Pays de la Loire;044;FRG0144096D044100;2020-08-05;15;15;
2020;Pays de la Loire;044;FRG0144096D044100;2020-08-10;46;46;
2020;Pays de la Loire;044;FRG0144096D044100;2020-08-26;15;30;
2020;Pays de la Loire;044;FRG0144097M044030;2020-06-04;144;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144097M044030;2020-06-23;15;15;
2020;Pays de la Loire;044;FRG0144097M044030;2020-07-02;15;15;
2020;Pays de la Loire;044;FRG0144097M044030;2020-07-07;15;15;
2020;Pays de la Loire;044;FRG0144097M044030;2020-07-22;15;15;
2020;Pays de la Loire;044;FRG0144097M044030;2020-07-29;15;15;
2020;Pays de la Loire;044;FRG0144097M044030;2020-08-04;15;15;
2020;Pays de la Loire;044;FRG0144097M044030;2020-08-18;30;15;
2020;Pays de la Loire;044;FRG0144097M044030;2020-08-24;15;15;
2020;Pays de la Loire;044;FRG0144097M044030;2020-09-07;15;15;
2020;Pays de la Loire;044;FRG0144097M044040;2020-06-04;15;15;prélèvement de pré-saison
2020;Pays de la Loire;044;FRG0144097M044040;2020-06-23;15;15;
