Saison balnéaire;Région;Département;Origine eau;Code unique d'identification du site de baignade;Classement;Statut relatif à la mise en œuvre du contrôle sanitaire;Statut relatif au calendrier d'échantillonnage;Contrainte géographique;Lien vers le document de synthèse du profil de baignade
2022;Martinique;972;Eau de mer;FRY2097227M972090;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000213&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097227M972100;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000214&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097227M972102;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000707&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097227M972104;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000708&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097228M972215;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000185&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097229M972245;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000180&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097229M972250;Excellent;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000181&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097229M972255;Excellent;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000182&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097229M972260;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000183&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097229M972265;Bon;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000184&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097229M972267;Excellent;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000517&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097230M972170;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000187&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097230M972175;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000188&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097230M972180;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000189&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097230M972195;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000191&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097230M972200;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000192&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097230M972210;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000193&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097230M972212;Excellent;Site contrôlé sur toute la période d'évaluation;Non mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000705&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097231M972020;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000215&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097231M972025;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000216&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097231M972030;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000217&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097231M972040;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000219&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097231M972045;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000220&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097232M972150;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000221&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097232M972155;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000222&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097232M972160;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000223&codeDept=972
2022;Martinique;972;Eau de mer;FRY2097234M972270;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000702&codeDept=972
2022;Mayotte;976;Eau de mer;FRY5097602M976004;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000007&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097603M976006;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000010&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097603M976008;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000014&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097603M976010;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000020&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097604M976011;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000022&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097604M976013;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000026&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097604M976016;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000032&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097604M976017;Insuffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000034&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097607M976021;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000041&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097608M976022;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000043&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097608M976023;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000045&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097608M976025;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000048&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097609M976026;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000050&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097609M976029;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000055&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097610M976031;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000060&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097610M976032;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000062&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097611M976037;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000071&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097612M976040;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000075&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097613M976045;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000082&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097613M976046;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000083&codeDept=976
2022;Mayotte;976;Eau de mer;FRY5097616M976053;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=000096&codeDept=976
2022;Normandie;14;Eau de mer;FRD1114021M014260;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002505&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114022M014240;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002506&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114059M014045;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002530&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114066M014183;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002582&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114066M014190;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002517&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114079M014050;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002531&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114079M014053;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002548&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114117M014080;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002518&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114165M014300;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002507&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114166M014130;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002519&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114191M014200;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002520&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114191M014210;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002546&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114220M014040;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002532&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114312M014328;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002508&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114318M014215;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002541&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114325M014140;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002521&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114333M014010;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002533&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114338M014070;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002534&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114354M014170;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002522&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114365M014150;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002523&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114384M014155;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002524&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114384M014160;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002525&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114409M014100;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002526&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114488M014120;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002527&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114488M014125;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002581&codeDept=014
2022;Normandie;14;Eau douce;FRD1114514D014010;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002535&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114562M014180;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002528&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114565M014250;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002510&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114605M014310;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002511&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114709M014270;Suffisant;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002513&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114715M014030;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002536&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114724M014090;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002529&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114739M014230;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002514&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114745M014320;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002515&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114754M014056;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002545&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114754M014060;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002537&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114755M014020;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002538&codeDept=014
2022;Normandie;14;Eau de mer;FRD1114755M014025;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=002539&codeDept=014
2022;Normandie;27;Eau douce;FRD2127082D027004;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001259&codeDept=027
