Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code;Nom du site de baignade;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2020;Corse;02B;FRM022B313M02B080;;MORIANI;01/01/1991;eau côtière;9.53224;42.37471
2020;Corse;02B;FRM022B318M02B085;;CNPO;01/01/1991;eau côtière;9.54138;42.43354
2020;Corse;02B;FRM022B335M02B065;;PORT DE TAVERNA;01/01/1991;eau côtière;9.54026;42.33707
2020;Corse;02B;FRM022B342D02B165;;SNACK CHEZ EUGENE;01/01/1991;rivière;9.36545;41.92038
2020;Corse;02B;FRM022B343M02B100;;CAP SUD;01/01/1991;eau côtière;9.5327;42.51325
2020;Corse;02B;FRM022B353M02B160;;MINELLI;01/01/1991;eau côtière;9.45603;42.71418
2020;Grand Est;8;FRF2108089D008010;;LA SAMARITAINE;01/01/1991;lac;4.94126;49.42509
2020;Grand Est;8;FRF2108105D008020;;LA WARENNE;01/01/1991;lac;4.68446;49.76001
2020;Grand Est;8;FRF2108116D008030;;LAC DE BAIRON;01/01/1991;lac;4.78309;49.52612
2020;Grand Est;8;FRF2108145D008040;;LE LAC;01/01/1991;lac;5.048;49.66182
2020;Grand Est;8;FRF2108284D008060;;LES VIEILLES FORGES;01/01/1991;lac;4.60556;49.87127
2020;Grand Est;8;FRF2108409D008070;;NOUVELLE BAIGNADE DE SEDAN;01/01/1991;lac;4.94707;49.6881
2020;Grand Est;8;FRF2108420D008080;;ETANG LAMOTTE;01/01/1991;lac;4.29873;49.91748
2020;Grand Est;10;FRF2210083D010083;;CHAPPES;01/01/1995;rivière;4.2469;48.16763
2020;Grand Est;10;FRF2210100D010100;;CLEREY LES TERRES ROUGES;01/01/2000;lac;4.1668;48.20013
2020;Grand Est;10;FRF2210123D010025;;DIENVILLE;01/01/1991;lac;4.52291;48.3443
2020;Grand Est;10;FRF2210165D010020;;GERAUDOT;01/01/1991;lac;4.33451;48.30145
2020;Grand Est;10;FRF2210209D010005;;LUSIGNY SUR BARSE;12/06/2010;lac;4.2984;48.26474
2020;Grand Est;10;FRF2210238D010010;;MESNIL SAINT PERE;01/01/1991;lac;4.34156;48.25969
2020;Grand Est;10;FRF2210276D010250;;PAISY COSDON;01/01/1991;lac;3.70013;48.23626
2020;Grand Est;51;FRF2351269D051060;;GIFFAUMONT PLAGE DU CAMPING (DER);01/01/1991;lac;4.7761;48.54948
2020;Grand Est;51;FRF2351277D051010;;SAINTE MARIE DU LAC NUISEMENT PLAGE DE NUISEMENT;01/01/1991;lac;4.74594;48.60379
2020;Grand Est;51;FRF2351316D051080;;PLAGE DE LA PRESQU'ILE DE LARZICOURT;01/01/1991;lac;4.71837;48.60338
2020;Grand Est;52;FRF2452105D052108;;LAC DE CHARMES;01/01/1999;lac;5.37919;47.91303
2020;Grand Est;52;FRF2452182D052020;;PRESQU'ILE DE CHAMPAUBERT;01/01/1992;lac;4.79288;48.55051
2020;Grand Est;52;FRF2452182D052130;;PLAGE DES SOURCES DU LAC;01/01/1991;lac;4.8459;48.5707
2020;Grand Est;52;FRF2452182D052230;;LA CORNEE DU DER;01/01/1991;lac;4.7959;48.59092
2020;Grand Est;52;FRF2452380D052190;;LAC DE LA LIEZ;01/01/1998;lac;5.38392;47.87117
2020;Grand Est;52;FRF2452529D052260;;VILLEGUSIEN LE LAC;01/01/1991;lac;5.32173;47.74401
2020;Grand Est;54;FRF3154189D054115;;ZONE DE LOISIRS - BASSIN AVAL;01/01/1992;lac;5.96375;48.46781
2020;Grand Est;54;FRF3154427D054065;;LAC DE LA PLAINE;01/01/1992;lac;6.93451;48.44965
2020;Grand Est;54;FRF3154431D054286;;BASE DE LOISIRS DU GRAND BLEU;01/01/2003;lac;6.05521;48.94478
2020;Grand Est;55;FRF3255060D055070;;BASE DE LOISIRS DU COL VERT;01/01/1991;lac;5.61477;49.09728
2020;Grand Est;55;FRF3255125D055080;;LA BALLASTIERE;01/07/2014;lac;4.94694;48.8057
2020;Grand Est;55;FRF3255165D055090;;LAC VERT;01/01/1991;lac;5.17998;49.38327
2020;Grand Est;55;FRF3255245D055110;;MADINE - PLAGE HEUDICOURT;01/01/1991;lac;5.72119;48.93871
2020;Grand Est;55;FRF3255386D055140;;MADINE - PLAGE NONSARD;01/01/1991;lac;5.75342;48.92638
2020;Grand Est;55;FRF3255545D055200;;LE PRE L'EVEQUE;05/07/2014;lac;5.37521;49.1552
2020;Grand Est;57;FRF3357003D057005;;ETANG DE LA FORGE;01/01/1992;lac;7.09266;48.63555
2020;Grand Est;57;FRF3357046D057030;;ETANG DE LA BASE DE PLEIN AIR DU RAMSTEIN;01/01/1992;lac;7.51377;48.98124
2020;Grand Est;57;FRF3357089D057040;;ETANG DE HASSELFURTH;01/01/1992;lac;7.44264;49.03961
2020;Grand Est;57;FRF3357121D057050;;ETANG DU CAMPING LA CROIX DU BOIS SACKER;01/01/1992;lac;6.39978;49.22668
2020;Grand Est;57;FRF3357283D057090;;ETANG DE LA BALLASTIERE;01/01/2006;lac;6.15791;49.25461
2020;Grand Est;57;FRF3357297D057070;;ETANG DE LA MUTCHE (MORHANGE PLAGE);01/01/1993;lac;6.63953;48.95314
2020;Grand Est;57;FRF3357301D057075;;ETANG D'HASPELSCHIEDT;01/07/2014;lac;7.49288;49.08356
2020;Grand Est;57;FRF3357330D057100;;ETANG DE HIRBACH;01/01/1992;lac;6.95243;49.01301
2020;Grand Est;57;FRF3357382D057120;;ETANG DU STOCK;01/01/1999;lac;6.94863;48.75821
2020;Grand Est;57;FRF3357469D057140;;ETANG DE MITTERSHEIM;01/01/1992;lac;6.93587;48.85492
2020;Grand Est;57;FRF3357541D057180;;ETANG DE HANAU;01/01/1992;lac;7.53997;49.01087
2020;Grand Est;57;FRF3357556D057185;;ETANG DE DIEFENBACH;01/01/1992;lac;6.89124;49.04319
2020;Grand Est;57;FRF3357571D057190;;ETANG DE MARAIS;01/01/1992;lac;6.92532;49.02897
2020;Grand Est;57;FRF3357623D057215;;ETANG DE SAINT QUIRIN;01/07/2015;lac;7.07258;48.61356
2020;Grand Est;57;FRF3357630D057220;;CENTRE DE LOISIRS. ETANG L'EVEQUE;01/01/1994;lac;7.03698;48.72623
2020;Grand Est;57;FRF3357661D057230;;ETANG DU TERRAIN DE CAMPING;01/01/1992;lac;7.59541;49.06516
2020;Grand Est;57;FRF3357742D057255;;ETANG DE WALSCHEID;01/01/1992;lac;7.15718;48.64621
2020;Grand Est;57;FRF3357751D057260;;ETANG DE BERLANGE (WOIPPY PLAGE);02/07/2011;lac;6.1626;49.15429
2020;Grand Est;67;FRF1167025D067010;;ETANG DE LA CHAPELLE BEINHEIM;01/01/1991;lac;8.07372;48.85399
2020;Grand Est;67;FRF1167028D067020;;BAIGNADE MUNICIPALE BENFELD;01/01/1991;lac;7.60955;48.36509
2020;Grand Est;67;FRF1167043D067030;;BAIGNADE LA BALLASTIERE BISCHHEIM;01/01/1991;lac;7.78236;48.63094
2020;Grand Est;67;FRF1167055D067035;;BAIGNADE CAMPING DU RIED BOOFZHEIM;15/06/2019;lac;7.69501;48.3287
2020;Grand Est;67;FRF1167067D067040;;BAIGNADE LA HARDT BRUMATH;01/01/1991;lac;7.71939;48.70454
2020;Grand Est;67;FRF1167130D067050;;BAIGNADE MUNICIPALE WAGELROTH ERSTEIN;01/01/1991;lac;7.67221;48.41402
2020;Grand Est;67;FRF1167151D067080;;ZONE DE LOISIRS GAMBSHEIM;01/01/1991;lac;7.87577;48.68469
2020;Grand Est;67;FRF1167154D067100;;BAIGNADE UNTERRIETH GERSTHEIM;01/01/1991;lac;7.71316;48.39003
2020;Grand Est;67;FRF1167216D067140;;BAIGNADE MUNICIPALE HUSACKER HUTTENHEIM;01/01/1991;lac;7.58031;48.34468
2020;Grand Est;67;FRF1167218D067150;;LE BAGGERSEE ILLKIRCH;01/01/1991;lac;7.74703;48.54304
2020;Grand Est;67;FRF1167218D067160;;LAC ACHARD ILLKIRCH;01/01/1991;lac;7.7004;48.53036
2020;Grand Est;67;FRF1167234D067172;;CENTRE DE LOISIRS KESKASTEL;01/01/1991;lac;7.05209;48.97702
2020;Grand Est;67;FRF1167261D067190;;BAIGNADE MUNICIPALE LES MOUETTES LAUTERBOURG;01/01/1991;lac;8.17358;48.96588
2020;Grand Est;67;FRF1167263D067200;;CAMPING-PLAGE DU FLECKENSTEIN LEMBACH;01/01/1991;rivière;7.76888;49.03241
2020;Grand Est;67;FRF1167389D067290;;BAIGNADE MUNICIPALE NEUBILTZ REICHSTETT;01/01/1991;lac;7.76478;48.64068
2020;Grand Est;67;FRF1167397D067300;;CAMPING-FERME DES TUILERIES RHINAU;01/06/2019;lac;7.695;48.32179
2020;Grand Est;67;FRF1167405D067310;;CAMPING-PLAGE STAEDLY ROESCHWOOG;01/01/1991;lac;8.01572;48.83073
2020;Grand Est;67;FRF1167453D067330;;CAMPING-PLAGE DE SCHOENAU;01/01/1991;lac;7.65803;48.2263
2020;Grand Est;67;FRF1167463D067340;;CAMPING-PLAGE LES PEUPLIERS SELTZ;01/01/1991;lac;8.10043;48.8809
2020;Grand Est;67;FRF1167463D067350;;CENTRE PLEIN-AIR DU SALMENGRUND SELTZ;01/01/1991;lac;8.13159;48.89287
2020;Grand Est;67;FRF1167547D067420;;BAIGNADE MUNICIPALE WITTISHEIM;01/01/1991;lac;7.56977;48.26595
2020;Grand Est;68;FRF1268066D068120;;BASE NAUTIQUE DE COLMAR HOUSSEN;05/06/2010;lac;7.37416;48.11322
2020;Grand Est;68;FRF1268171D068130;;LAC DE KRUTH WILDENSTEIN;01/07/2013;lac;6.96139;47.95606
2020;Grand Est;68;FRF1268267D068110;;PLAN D'EAU DE REININGUE;01/01/2004;lac;7.23403;47.76712
2020;Grand Est;88;FRF3488098D088202;;LES AMERICAINS;01/01/1993;lac;6.35228;48.16599
2020;Grand Est;88;FRF3488196D088101;;BASE DE L'UNION NAUTIQUE;01/01/1991;lac;6.86548;48.07026
2020;Grand Est;88;FRF3488196D088102;;QUAI DU LOCLE;01/01/1999;lac;6.86522;48.06717
2020;Grand Est;88;FRF3488196D088103;;BOUT DU LAC LE LIDO;01/01/1999;lac;6.84169;48.06782
2020;Grand Est;88;FRF3488196D088104;;LA TOCADE RAMBERCHAMP;01/01/1999;lac;6.85676;48.06563
2020;Grand Est;88;FRF3488196D088105;;RAMBERCHAMP-KATTENDYCKE;01/01/2005;lac;6.85275;48.06674
2020;Grand Est;88;FRF3488196D088106;;ROUTE D'EPINAL;01/06/2018;lac;6.86174;48.07216
2020;Grand Est;88;FRF3488218D088013;;CAMPING GADEMONT-PLAGE;01/01/1994;lac;6.81533;48.12443
2020;Grand Est;88;FRF3488240D088009;;CAMPING DES MESSIRES;01/01/1993;lac;6.74188;48.179
2020;Grand Est;88;FRF3488383D088007;;LE LIT D'EAU;01/01/1993;lac;6.60527;48.01407
2020;Grand Est;88;FRF3488439D088203;;ROUTE DU RIVAGE;01/01/1999;lac;6.36285;48.15744
2020;Grand Est;88;FRF3488447D088015;;BASE DE LOISIRS DU LAC DE LA MOSELOTTE;01/01/1995;lac;6.75302;47.95117
2020;Grand Est;88;FRF3488465D088000;;BASE DE LOISIRS DU DOMAINE DES LACS;16/07/2016;lac;6.4152;48.26576
2020;Grand Est;88;FRF3488531D088001;;BAIGNADE LE DOMAINE;01/01/1991;lac;6.94624;48.07702
2020;Grand Est;88;FRF3488531D088002;;BAIGNADE LA CLAIRIERE;01/01/1991;lac;6.95724;48.06308
2020;Guadeloupe;971;FR291000123M971325;;ANSE DES GALETS;01/01/1992;eau côtière;-62.84829;17.89247
2020;Guadeloupe;971;FR291000123M971330;;LORIENT;01/01/1992;eau côtière;-62.8225;17.90768
2020;Guadeloupe;971;FR291000123M971335;;ANSE MARECHAL;01/01/1992;eau côtière;-62.80366;17.91336
2020;Guadeloupe;971;FR291000123M971340;;ANSE A COROSSOL;01/01/1992;eau côtière;-62.8562;17.90804
2020;Guadeloupe;971;FR291000123M971345;;SAINT JEAN;01/01/1992;eau côtière;-62.83465;17.90309
2020;Guadeloupe;971;FR291000123M971355;;PUBLIC;01/01/1992;eau côtière;-62.85249;17.9037
2020;Guadeloupe;971;FR291000123M971360;;GRAND CUL DE SAC;01/01/1992;eau côtière;-62.80108;17.90849
2020;Guadeloupe;971;FR291000123M971362;;PETIT CUL DE SAC;01/01/1992;eau côtière;-62.79567;17.90548
2020;Guadeloupe;971;FR291000123M971365;;ANSE DES CAYES;01/01/1992;eau côtière;-62.84503;17.91351
2020;Guadeloupe;971;FR291000123M971366;;ANSE DES FLAMANDS;01/01/1992;eau côtière;-62.85878;17.91928
2020;Guadeloupe;971;FR291000123M971367;;ANSE DES SALINES;01/01/1992;eau côtière;-62.82096;17.88787
2020;Guadeloupe;971;FR291000123M971368;;PLAGE DE MARIGOT;01/01/1992;eau côtière;-62.80789;17.91026
2020;Guadeloupe;971;FR291000123M971369;;GOUVERNEUR;01/01/1992;eau côtière;-62.83237;17.88524
2020;Guadeloupe;971;FR291000127M971400;;BAIE ORIENTALE POINT SUD;01/01/1992;eau côtière;-63.01658;18.08463
2020;Guadeloupe;971;FR291000127M971401;;BAIE ORIENTALE POINT NORD;01/01/2003;eau côtière;-63.02331;18.09328
2020;Guadeloupe;971;FR291000127M971402;;BAIE DE L'EMBOUCHURE NORD;01/01/1992;eau côtière;-63.01564;18.078
2020;Guadeloupe;971;FR291000127M971403;;L'ILET PINEL;01/01/1998;eau côtière;-63.01633;18.10538
2020;Guadeloupe;971;FR291000127M971405;;BAIE ROUGE;01/01/1992;eau côtière;-63.12294;18.06939
2020;Guadeloupe;971;FR291000127M971410;;FRIAR'S BAY;01/01/1992;eau côtière;-63.07587;18.09307
2020;Guadeloupe;971;FR291000127M971415;;GRAND-CASE;01/01/1992;eau côtière;-63.05612;18.10301
2020;Guadeloupe;971;FR291000127M971416;;PETITE PLAGE;01/01/1992;eau côtière;-4.11205;47.87264
2020;Guadeloupe;971;FR291000127M971417;;BAIE AUX PRUNES;01/01/1992;eau côtière;-63.14711;18.07003
2020;Guadeloupe;971;FR291000127M971418;;ANSE MARCEL;01/01/1994;eau côtière;-63.0397;18.11437
2020;Guadeloupe;971;FR291000127M971419;;BAIE LONGUE;01/01/1994;eau côtière;-63.14536;18.05956
2020;Guadeloupe;971;FR291000127M971420;;BAIE DE L'EMBOUCHURE SUD;01/01/2005;eau côtière;-63.01877;18.07024
2020;Guadeloupe;971;FRY2097102M971005;;ANSE LABORDE;01/01/1992;eau côtière;-61.5018;16.4843
2020;Guadeloupe;971;FRY2097102M971010;;PORTE D'ENFER;01/01/1992;eau côtière;-61.4411;16.4887
2020;Guadeloupe;971;FRY2097102M971012;;PETITE CHAPELLE;01/01/1992;eau côtière;-61.5165;16.4713
2020;Guadeloupe;971;FRY2097102M971501;;ANSE COLAS;01/10/2009;eau côtière;-61.5228;16.4624
2020;Guadeloupe;971;FRY2097102M971502;;ANSE PISTOLET;01/10/2009;eau côtière;-61.4625;16.5001
2020;Guadeloupe;971;FRY5097106M971015;;PETITE ANSE;01/01/1992;eau côtière;-61.7708;16.096
2020;Guadeloupe;971;FRY5097106M971025;;ANSE A SABLE;01/01/1992;eau côtière;-61.7754;16.1494
2020;Guadeloupe;971;FRY5097106M971035;;MALENDURE;01/01/1992;eau côtière;-61.7763;16.1716
2020;Guadeloupe;971;FRY5097106M971503;;ANSE THOMAS;01/10/2009;eau côtière;-61.7738;16.1122
2020;Guadeloupe;971;FRY5097107D971017;;PETIT PEROU;01/01/2003;rivière;-61.5775;16.0602
2020;Guadeloupe;971;FRY5097107M971050;;ROSEAU;01/01/1992;eau côtière;-61.5591;16.0926
2020;Guadeloupe;971;FRY5097107M971504;;PLAGE DE SALEE - BANANIER;01/10/2009;eau côtière;-61.6029;15.9999
2020;Guadeloupe;971;FRY5097108M971460;;BERNARD;01/01/1992;eau côtière;-61.2268;15.8853
2020;Guadeloupe;971;FRY5097108M971475;;FEUILLERE;01/01/1992;eau côtière;-61.2227;15.8879
2020;Guadeloupe;971;FRY5097108M971480;;LES GALETS;01/01/1992;eau côtière;-61.1961;15.9228
2020;Guadeloupe;971;FRY5097108M971485;;PETITE ANSE M/GALANTE;01/01/1992;eau côtière;-61.2354;15.8792
2020;Guadeloupe;971;FRY5097109D971021;;DOLE;01/01/1994;rivière;-61.6695;15.9893
2020;Guadeloupe;971;FRY5097109D971509;;BAIN DES AMOURS;01/10/2009;rivière;-61.672;16
2020;Guadeloupe;971;FRY5097109D971510;;BASSIN BLEU - PALMISTE;01/10/2009;rivière;-61.666;16.0184
2020;Guadeloupe;971;FRY5097109M971150;;RIVIERE SENS;01/01/1992;eau côtière;-61.715;15.9803
2020;Guadeloupe;971;FRY5097110M971535;;BAIE MAHAULT;01/01/1992;eau côtière;-61.0197;16.3269
2020;Guadeloupe;971;FRY5097110M971536;;SOUFFLEUR;01/01/1992;eau côtière;-61.0404;16.314
2020;Guadeloupe;971;FRY5097110M971537;;FIFI;01/01/1992;eau côtière;-61.0704;16.303
2020;Guadeloupe;971;FRY5097111D971506;;FOND HELLIOT;01/10/2009;rivière;-61.7973;16.281
2020;Guadeloupe;971;FRY5097111M971060;;BOURG-DESHAIES;01/01/1992;eau côtière;-61.7947;16.307
2020;Guadeloupe;971;FRY5097111M971070;;GRANDE ANSE ENTREE PLAGE;01/01/1992;eau côtière;-61.7876;16.3237
2020;Guadeloupe;971;FRY5097111M971090;;FERRY;01/01/1992;eau côtière;-61.803;16.278
2020;Guadeloupe;971;FRY5097111M971092;;FORT ROYAL;01/01/1992;eau côtière;-61.7759;16.3484
2020;Guadeloupe;971;FRY5097111M971226;;LA PERLE;01/01/2003;eau côtière;-61.7789;16.3413
2020;Guadeloupe;971;FRY5097111M971505;;TILLET;01/10/2009;eau côtière;-61.7678;16.3515
2020;Guadeloupe;971;FRY5097111M971507;;GADET;01/10/2009;eau côtière;-61.7873;16.3298
2020;Guadeloupe;971;FRY5097112M971440;;FOLLE ANSE;01/01/1992;eau côtière;-61.3296;15.9463
2020;Guadeloupe;971;FRY5097112M971490;;LES BASSES;01/01/1992;eau côtière;-61.2889;15.8711
2020;Guadeloupe;971;FRY5097112M971505;;MURAT;01/01/1992;eau côtière;-61.3026;15.8746
2020;Guadeloupe;971;FRY5097112M971510;;LES TROIS ILETS;01/01/1992;eau côtière;-61.3362;15.9334
2020;Guadeloupe;971;FRY5097112M971515;;3EME PONT;01/01/1992;eau côtière;-61.3105;15.8796
2020;Guadeloupe;971;FRY5097113M971095;;PETIT HAVRE;01/01/1992;eau côtière;-61.4261;16.2097
2020;Guadeloupe;971;FRY5097113M971100;;PTE DE LA VERDURE;01/01/1993;eau côtière;-61.5023;16.206
2020;Guadeloupe;971;FRY5097113M971105;;LA VIELLE TOUR;01/01/1992;eau côtière;-61.4996;16.2056
2020;Guadeloupe;971;FRY5097113M971140;;BAS DU FORT;01/01/1992;eau côtière;-61.5283;16.2172
2020;Guadeloupe;971;FRY5097113M971145;;BOURG (LA DATCHA);01/01/1992;eau côtière;-61.4944;16.2047
2020;Guadeloupe;971;FRY5097113M971146;;ANSE DUMONT;01/01/1993;eau côtière;-61.4562;16.2018
2020;Guadeloupe;971;FRY5097113M971236;;TABARIN P.E;01/10/2011;eau côtière;-61.4972;16.2053
2020;Guadeloupe;971;FRY5097114D971103;;RIVIERE LAROSE;01/01/2001;rivière;-61.5872;16.1492
2020;Guadeloupe;971;FRY5097114M971155;;SAINT-CLAIR;01/01/1992;eau côtière;-61.5698;16.1212
2020;Guadeloupe;971;FRY5097115D971500;;GRANDE RIVIERE DU LAMENTIN;01/10/2009;rivière;-61.6573;16.229
2020;Guadeloupe;971;FRY5097116M971160;;BABIN;01/01/1992;eau côtière;-61.5263;16.341
2020;Guadeloupe;971;FRY5097116M971300;;BASSIN DE VIEUX-BOURG;01/10/2017;eau côtière;-61.5107;16.3424
2020;Guadeloupe;971;FRY5097117M971166;;L'AUTRE BORD;01/01/1992;eau côtière;-61.3369;16.3337
2020;Guadeloupe;971;FRY5097117M971175;;LES DAUPHINS;01/01/1992;eau côtière;-61.3208;16.3304
2020;Guadeloupe;971;FRY5097117M971185;;LA BAIE DU MOULE;01/01/1992;eau côtière;-61.3679;16.3352
2020;Guadeloupe;971;FRY5097117M971292;;SPOT P.E;01/10/2017;eau côtière;-61.3621;16.3364
2020;Guadeloupe;971;FRY5097117M971512;;BASSIN DU PARC ARCHEOLOGIQUE;01/10/2009;eau côtière;-61.3281;16.3332
2020;Guadeloupe;971;FRY5097118D971003;;CASCADE AUX ECREVISSES;01/01/1994;rivière;-61.6813;16.1784
2020;Guadeloupe;971;FRY5097118D971004;;CORROSOL;01/01/1994;rivière;-61.688;16.1711
2020;Guadeloupe;971;FRY5097118D971005;;BRAS DAVID;01/01/1994;rivière;-61.6948;16.1744
2020;Guadeloupe;971;FRY5097118D971019;;DUQUERRY;01/01/1994;rivière;-61.6192;16.1769
2020;Guadeloupe;971;FRY5097118D971102;;DIANE;01/01/2001;rivière;-61.6383;16.1862
2020;Guadeloupe;971;FRY5097119M971191;;ANSE MAURICE;01/01/1993;eau côtière;-61.4056;16.3951
2020;Guadeloupe;971;FRY5097121D971006;;ACOMAT;01/01/1994;rivière;-61.7602;16.2094
2020;Guadeloupe;971;FRY5097121M971319;;MARIGOT;01/01/2003;eau côtière;-61.7677;16.0831
2020;Guadeloupe;971;FRY5097121M971513;;PETITE ANSE BAILLARGENT;01/10/2009;eau côtière;-61.8061;16.2679
2020;Guadeloupe;971;FRY5097121M971525;;ANSE CARAIBE;01/01/1992;eau côtière;-61.7825;16.2129
2020;Guadeloupe;971;FRY5097122M971205;;LE SOUFFLEUR;01/01/1992;eau côtière;-61.5335;16.4232
2020;Guadeloupe;971;FRY5097122M971206;;POINTE D'ANTIGUES;01/01/2001;eau côtière;-61.5373;16.4346
2020;Guadeloupe;971;FRY5097124D971033;;BAIN JAUNE;01/01/1994;rivière;-61.6695;16.0348
2020;Guadeloupe;971;FRY5097124D971034;;RIVIERE ROUGE;01/01/1997;rivière;-61.6909;16.0461
2020;Guadeloupe;971;FRY5097125M971220;;ANSE A LA GOURDE;01/01/1992;eau côtière;-61.2135;16.259
2020;Guadeloupe;971;FRY5097125M971230;;POINTE DES CHATEAUX-SALINES;01/01/1992;eau côtière;-61.1808;16.2493
2020;Guadeloupe;971;FRY5097125M971235;;COULE SALINE;01/01/1994;eau côtière;-61.2542;16.256
2020;Guadeloupe;971;FRY5097125M971240;;MERIDIEN;01/01/1992;eau côtière;-61.2625;16.2526
2020;Guadeloupe;971;FRY5097125M971250;;RAISINS CLAIRS;01/01/1992;eau côtière;-61.2838;16.2485
2020;Guadeloupe;971;FRY5097125M971251;;LA COCOTERAIE;01/01/1994;eau côtière;-61.264;16.252
2020;Guadeloupe;971;FRY5097125M971260;;LE LAGON;01/01/1993;eau côtière;-61.2655;16.2507
2020;Guadeloupe;971;FRY5097125M971261;;ANCHORAGE-ANSE DES ROCHERS;01/01/1993;eau côtière;-61.3063;16.2421
2020;Guadeloupe;971;FRY5097126M971100;;ANSE MOUSTIQUE;01/01/2001;eau côtière;-61.3101;15.9773
2020;Guadeloupe;971;FRY5097126M971101;;ANSE BAMBOU;01/01/2001;eau côtière;-61.299;15.9926
2020;Guadeloupe;971;FRY5097126M971420;;ANSE CANOT;01/01/1992;eau côtière;-61.3054;15.9831
2020;Guadeloupe;971;FRY5097126M971425;;ANSE DE MAY;01/01/1992;eau côtière;-61.3176;15.9763
2020;Guadeloupe;971;FRY5097126M971430;;BAIE DE SAINT LOUIS;01/01/1992;eau côtière;-61.3193;15.9554
2020;Guadeloupe;971;FRY5097126M971435;;CHALET;01/01/1992;eau côtière;-61.3183;15.9642
2020;Guadeloupe;971;FRY5097126M971445;;SAINT LOUIS;01/01/1993;eau côtière;-61.3205;15.9521
2020;Guadeloupe;971;FRY5097126M971455;;VIEUX FORT;01/01/1992;eau côtière;-61.303;15.9874
2020;Guadeloupe;971;FRY5097128M971265;;PLAGE DU BOURG;01/01/1992;eau côtière;-61.3843;16.223
2020;Guadeloupe;971;FRY5097128M971280;;LA CARAVELLE;01/01/1992;eau côtière;-61.397;16.2188
2020;Guadeloupe;971;FRY5097128M971290;;BOIS JOLANT;01/01/1992;eau côtière;-61.3467;16.2372
2020;Guadeloupe;971;FRY5097128M971291;;PIERRE ET VACANCES;01/01/2003;eau côtière;-61.3279;16.2416
2020;Guadeloupe;971;FRY5097129D971294;;SOFAIA;01/10/2009;rivière;-61.7273;16.2918
2020;Guadeloupe;971;FRY5097129M971293;;MAMBIA;01/01/2003;eau côtière;-61.717;16.345
2020;Guadeloupe;971;FRY5097129M971300;;CLUNY;01/01/1992;eau côtière;-61.7546;16.354
2020;Guadeloupe;971;FRY5097129M971305;;CLUNY DES ISLES;01/01/1993;eau côtière;-61.7467;16.3572
2020;Guadeloupe;971;FRY5097129M971310;;LES AMANDIERS;01/01/1992;eau côtière;-61.7228;16.3514
2020;Guadeloupe;971;FRY5097130M971530;;GRANDE ANSE N;01/01/1992;eau côtière;-61.6249;15.8602
2020;Guadeloupe;971;FRY5097131M971500;;FOND DU CURE;01/10/2017;eau côtière;-61.585;15.864
2020;Guadeloupe;971;FRY5097131M971514;;ANSE FIGUIER;01/10/2009;eau côtière;-61.5881;15.8593
2020;Guadeloupe;971;FRY5097131M971515;;ANSE RODRIGUE;01/10/2009;eau côtière;-61.5797;15.8582
2020;Guadeloupe;971;FRY5097131M971526;;POMPIERE;01/01/1992;eau côtière;-61.5717;15.8732
2020;Guadeloupe;971;FRY5097131M971527;;BOIS JOLI;01/01/1992;eau côtière;-61.6058;15.8585
2020;Guadeloupe;971;FRY5097131M971528;;ANSE MIRE;01/01/1992;eau côtière;-61.5834;15.8726
2020;Guadeloupe;971;FRY5097131M971529;;ANSE A GILOT;01/01/1992;eau côtière;-61.5905;15.8643
2020;Guadeloupe;971;FRY5097132M971370;;GRANDE ANSE;01/01/1992;eau côtière;-61.672;15.959
2020;Guadeloupe;971;FRY5097134D971301;;VALLEE VERTE;01/01/2003;rivière;-61.7479;16.0578
2020;Guadeloupe;971;FRY5097134M971385;;ROCROY;01/01/1992;eau côtière;-61.7617;16.0474
2020;Guadeloupe;971;FRY5097134M971395;;BOURG VIEUX-HABITANTS;01/01/1992;eau côtière;-61.7657;16.0521
2020;Guyane;973;FRY5097303D973150;;CRIQUE MORPIO;01/01/1994;rivière;-53.304;5.49043
2020;Guyane;973;FRY5097304D973115;;LAC BOIS DIABLE;01/01/1994;lac;-52.6571;5.17673
2020;Guyane;973;FRY5097304M973160;;PLAGE DES ROCHES;01/10/2009;eau côtière;-52.6268;5.16002
2020;Guyane;973;FRY5097304M973165;;PLAGE CASTOR;01/01/1994;eau côtière;-52.634;5.1649
2020;Guyane;973;FRY5097304M973170;;PLAGE POLLUX;01/01/1994;eau côtière;-52.6369;5.16423
2020;Guyane;973;FRY5097309M973115;;PLAGE DU GOSSELIN;01/01/1999;eau côtière;-52.2533;4.89034
2020;Guyane;973;FRY5097309M973120;;PLAGE DU ROROTA;01/01/1997;eau côtière;-52.2593;4.89469
2020;Guyane;973;FRY5097309M973130;;MONTJOLY-PLAGE LOUIS CARISTAN;01/01/1994;eau côtière;-52.2674;4.91796
2020;Guyane;973;FRY5097309M973135;;PLAGE DE BOURDA;01/01/1994;eau côtière;-52.281;4.92985
2020;Guyane;973;FRY5097312D973120;;CRIQUE CANCELER;01/01/1997;rivière;-53.0382;5.42975
2020;Guyane;973;FRY5097361M973195;;PLAGE DES HATTES;01/01/2005;eau côtière;-53.9456;5.74608
2020;Hauts-de-France;2;FRE2102158D002750;;CENTER PARCS CHAMOUILLE;01/06/2010;lac;3.67978;49.46551
